order_id,order_date,ship_date,customer_id,customer_name,customer_segment,region,country,product_category,product_sub_category,channel,quantity,unit_price,discount_pct,shipping_cost,order_status,satisfaction_score,_flag_duplicate,_flag_dates,_flag_quantity,_flag_price,_flag_customer,_flag_geo,_flag_satisfaction
ORD-12336,2024-03-28,2024-04-03,CUST-0027,Sam Singh,Consumer,Europe,Germany,Software,SaaS Subscriptions,Partner,41,1160.33,0.07,77.67,Completed,4,,,,,,,
ORD-12337,2023-06-18,2023-07-02,CUST-0700,Skyler Hall,Government,Europe,United Kingdom,Electronics,Accessories,Online,14,1325.15,0.1,144.84,Completed,,,,,,,,missing
ORD-12338,2023-09-14,2023-09-16,CUST-0322,Taylor Patel,Government,Latin America,Brazil,Services,Consulting,Direct Sales,37,563.25,0.26,61.06,Completed,3,,,,,,,
ORD-12339,2024-09-26,2024-10-01,CUST-0323,Sam Clark,Enterprise,Asia Pacific,Australia,Furniture,Lighting,Direct Sales,32,1707.65,0.2,130.75,Completed,3,,,,,,,
ORD-12340,2023-03-13,2023-03-23,CUST-0084,Casey Wilson,Consumer,North America,Canada,Office Supplies,Paper,Direct Sales,19,1213.15,0.16,0.85,Completed,4,,,,,,,
ORD-12341,2025-10-08,2025-10-15,CUST-0362,Dakota Young,Enterprise,North America,United States,Software,SaaS Subscriptions,Partner,2,918.76,0.28,52.26,Pending,3,,,,,,,
ORD-12342,2025-12-25,2025-12-28,CUST-0159,Robin Wright,Enterprise,Europe,United Kingdom,Services,Training,Direct Sales,22,1137.3,0.16,147.07,Completed,5,,,,,,,
ORD-12343,2025-02-26,2025-03-08,CUST-0750,Casey Thomas,SMB,Europe,Germany,Office Supplies,Pens,Online,42,1192.85,0.32,143.35,Returned,5,,,,,,,
ORD-12344,2024-06-24,2024-07-08,CUST-0270,Taylor Johnson,SMB,Latin America,Colombia,Software,Support Plans,Direct Sales,1,917.74,0.19,146.35,Completed,4,,,,,,,
ORD-12345,2023-04-27,2023-05-09,CUST-0117,Drew King,SMB,Asia Pacific,Australia,Services,Installation,Direct Sales,2,704.73,0.1,86.65,Completed,4,,,,,,,
ORD-12346,2023-12-12,2023-12-19,CUST-0082,Blake Thomas,Government,Asia Pacific,Australia,Furniture,Lighting,Partner,23,168.35,0.06,24.97,Completed,4,,,,,,,
ORD-12347,2024-07-19,2024-07-23,CUST-0090,Avery Singh,Enterprise,Middle East,Qatar,Electronics,Laptops,Online,38,1858.08,0.09,5.48,Completed,5,,,,,,,
ORD-12348,2024-04-11,2024-04-13,CUST-0668,Jordan Martinez,SMB,Asia Pacific,Japan,Services,Consulting,Online,28,887.51,0.02,139.26,Completed,5,,,,,,,
ORD-12349,2025-12-17,2025-12-20,CUST-0228,Robin Young,SMB,Asia Pacific,India,Services,Installation,Direct Sales,40,1327.35,0.19,120.0,Completed,3,,,,,,,
ORD-12350,2024-02-23,2024-03-07,CUST-0512,Pat Chen,Government,North America,Mexico,Software,Licenses,Direct Sales,22,282.78,0.09,144.56,Completed,3,,,,,,,
ORD-12351,2025-11-04,2025-11-09,CUST-0510,Reese Clark,SMB,Asia Pacific,India,Services,Training,Online,4,1139.59,0.09,17.68,Completed,4,,,,,,,
ORD-12352,2024-11-24,2024-12-03,CUST-0780,Robin Wilson,Consumer,Latin America,Argentina,Software,Support Plans,Partner,9,617.29,0.16,50.41,Completed,3,,,,,,,
ORD-12353,2025-03-24,2025-03-26,CUST-0648,Casey Wilson,Government,Asia Pacific,Singapore,Office Supplies,Pens,Retail,35,403.4,0.26,1.28,Cancelled,3,,,,,,,
ORD-12354,2025-04-27,2025-05-03,CUST-0310,Drew Patel,Government,Asia Pacific,Singapore,Office Supplies,Labels,Direct Sales,25,1499.67,0.07,29.25,Completed,5,,,,,,,
ORD-12355,2024-01-10,2024-01-12,CUST-0059,Taylor Patel,Enterprise,Europe,Spain,Services,Installation,Retail,20,1287.14,0.16,140.72,Cancelled,5,,,,,,,
ORD-12356,2025-10-09,2025-10-20,CUST-0483,Taylor Hall,SMB,Asia Pacific,Japan,Electronics,Monitors,Retail,-44,1243.92,0.22,133.2,Completed,2,,,negative,,,,
ORD-12357,2025-08-25,2025-09-06,CUST-0304,Blake Wilson,SMB,Middle East,Qatar,Electronics,Laptops,Retail,35,273.32,0.31,61.72,Completed,4,,,,,,,
ORD-12358,2024-05-26,2024-06-04,CUST-0203,Pat Thomas,Consumer,Europe,Spain,Software,Support Plans,Retail,26,144.97,0.25,9.37,Pending,4,,,,,,,
ORD-12359,2023-01-24,2023-01-31,CUST-0717,Sage Chen,Enterprise,Middle East,Qatar,Office Supplies,Pens,Retail,16,131.67,0.22,111.49,Completed,4,,,,,,,
ORD-12360,2025-11-26,2025-12-08,CUST-0077,Jordan Young,Enterprise,North America,Canada,Furniture,Chairs,Retail,10,1309.53,0.31,100.9,Completed,5,,,,,,,
ORD-12361,2024-09-20,2024-10-03,CUST-0276,Jamie Patel,Consumer,Asia Pacific,Australia,Office Supplies,Pens,Direct Sales,18,1198.28,0.11,121.11,Completed,4,,,,,,,
ORD-12362,2023-05-21,2023-05-31,CUST-0096,Casey Chen,Government,North America,Canada,Furniture,Lighting,Retail,16,1938.91,0.32,4.22,Cancelled,5,,,,,,,
ORD-12363,2024-08-23,2024-08-28,CUST-0068,Quinn Garcia,Enterprise,Middle East,Saudi Arabia,Software,SaaS Subscriptions,Direct Sales,31,1852.91,0.22,65.69,Completed,3,,,,,,,
ORD-12364,2024-09-24,2024-09-26,CUST-0049,Reese Anderson,Enterprise,North America,Mexico,Furniture,Storage,Retail,25,692.33,0.04,62.04,Completed,3,,,,,,,
ORD-12365,2023-02-20,2023-02-15,CUST-0374,Finley Martinez,Government,Asia Pacific,Singapore,Services,Consulting,Partner,33,604.64,0.23,111.08,Returned,4,,ship_before_order,,,,,
ORD-12366,2025-06-22,2025-06-28,CUST-0130,Alex Wilson,Government,Latin America,Brazil,Furniture,Chairs,Partner,15,465.3,0.25,82.8,Completed,2,,,,,,,
ORD-12367,2023-02-18,2023-02-25,CUST-0179,Skyler Lopez,Government,Latin America,Argentina,Electronics,Accessories,Direct Sales,33,1877.85,0.31,79.62,Cancelled,3,,,,,,,
ORD-12368,2025-10-27,2025-11-06,CUST-0155,Sage Wright,Consumer,Asia Pacific,India,Office Supplies,Labels,Partner,41,593.71,0.08,148.43,Completed,2,,,,,,,
ORD-12369,2024-12-17,2024-12-21,CUST-0352,Finley Kim,SMB,North America,Canada,Furniture,Chairs,Partner,35,1328.83,0.26,89.48,Pending,4,,,,,,,
ORD-12370,2024-02-24,2024-03-07,CUST-0544,Blake Kim,Consumer,Latin America,Colombia,Office Supplies,Binders,Direct Sales,-22,1735.82,0.02,23.45,Returned,2,,,negative,,,,
ORD-12371,2025-01-26,2027-08-26,CUST-0218,Pat Nguyen,Consumer,Europe,France,Software,SaaS Subscriptions,Online,44,742.58,0.33,14.91,Completed,4,,ship_date_far_future,,,,,
ORD-12372,2025-05-12,2025-05-23,CUST-0062,Taylor Johnson,SMB,North America,Mexico,Electronics,Monitors,Online,29,1611.26,0.11,91.03,Cancelled,4,,,,,,,
ORD-12373,2024-11-01,2024-11-04,CUST-0560,Riley Clark,Government,Latin America,Brazil,Furniture,Chairs,Partner,42,1343.13,0.01,46.92,Pending,3,,,,,,,
ORD-12374,2025-12-22,2026-01-01,CUST-0503,Sam Wright,SMB,Asia Pacific,Singapore,Services,Installation,Partner,15,696.09,0.22,140.57,Cancelled,1,,,,,,,
ORD-12375,2024-07-24,2024-07-18,CUST-0503,Sam Wright,SMB,Latin America,Colombia,Services,Consulting,Direct Sales,27,1226.19,0.29,111.56,Completed,3,,ship_before_order,,,,,
ORD-12376,2024-01-22,2024-02-03,CUST-0758,Jordan Martinez,Consumer,Europe,United Kingdom,Office Supplies,Pens,Partner,36,227.68,0.32,84.35,Completed,4,,,,,,,
ORD-12377,2023-10-20,2023-10-30,CUST-0022,Dakota Lee,SMB,Europe,United Kingdom,Electronics,Laptops,Online,6,145.11,0.23,1.87,Completed,3,,,,,,,
ORD-12378,2023-05-02,2023-05-08,CUST-0219,Sam Anderson,Enterprise,Asia Pacific,India,Software,SaaS Subscriptions,Partner,33,299.91,0.08,21.82,Completed,4,,,,,,,
ORD-12379,2024-04-07,2024-04-20,CUST-0147,Quinn Nguyen,Government,Latin America,Brazil,Office Supplies,Labels,Retail,19,289.28,0.11,122.21,Completed,5,,,,,,,
ORD-12380,2023-11-14,2023-11-27,CUST-0130,Alex Wilson,Government,Latin America,Brazil,Office Supplies,Binders,Retail,9,956.44,0.24,4.26,Cancelled,4,,,,,,,
ORD-12381,2024-12-26,2025-01-06,CUST-0287,Pat Lee,Consumer,Middle East,Qatar,Electronics,Accessories,Online,43,1034.83,0.25,71.06,Completed,4,,,,,,,
ORD-12382,2023-05-16,2023-05-28,CUST-0207,Finley Singh,Government,Europe,France,Electronics,Networking,Retail,47,573.62,0.14,34.85,Cancelled,4,,,,,,,
ORD-12383,2023-09-03,2023-09-08,CUST-0118,Jamie Martinez,Enterprise,Asia Pacific,Singapore,Software,Support Plans,Online,4,1495.59,0.32,84.68,Pending,2,,,,,,,
ORD-12384,2023-01-01,2023-01-10,CUST-0776,Pat Kim,Enterprise,Europe,Spain,Office Supplies,Binders,Direct Sales,-27,701.2,0.31,97.56,Completed,4,,,negative,,,,
ORD-12385,2024-04-17,2024-04-25,CUST-0115,Skyler Smith,Enterprise,Europe,United Kingdom,Office Supplies,Labels,Retail,4,1299.48,0.02,148.13,Completed,4,,,,,,,
ORD-12386,2024-10-16,2024-10-24,CUST-0289,Blake Hall,Enterprise,Latin America,Argentina,Office Supplies,Pens,Direct Sales,15,654.85,0.05,60.01,Completed,4,,,,,,,
ORD-12387,2025-03-12,2025-03-17,CUST-0487,Blake Nguyen,Consumer,Middle East,UAE,Office Supplies,Pens,Partner,11,1601.62,0.26,43.66,Cancelled,5,,,,,,,
ORD-12388,2023-07-03,2023-07-07,CUST-0442,Jordan Anderson,Government,North America,Mexico,Electronics,Networking,Direct Sales,12,1585.04,0.04,110.46,Completed,4,,,,,,,
ORD-12389,2024-04-03,2024-04-11,CUST-0749,Avery Lopez,Consumer,Latin America,Colombia,Software,Support Plans,Online,9,923.08,0.05,122.01,Completed,3,,,,,,,
ORD-12390,2023-06-06,2023-06-14,CUST-0513,Sage Hall,Government,Latin America,Brazil,Office Supplies,Labels,Retail,5,221.35,0.33,83.12,Completed,5,,,,,,,
ORD-12391,2025-08-04,2025-08-08,CUST-0307,Alex Chen,Consumer,Asia Pacific,Singapore,Services,Training,Online,19,899.46,0.24,68.49,Completed,4,,,,,,,
ORD-12392,2023-03-25,2027-09-09,CUST-0456,Rowan Lopez,Consumer,Middle East,UAE,Services,Training,Direct Sales,28,1466.06,0.38,124.16,Completed,3,,ship_date_far_future,,,,,
ORD-12393,2024-02-05,2024-02-14,CUST-0237,Morgan Wilson,Consumer,Middle East,Qatar,Electronics,Laptops,Online,10,1588.7,0.23,0.67,Completed,,,,,,,,missing
ORD-12394,2025-11-23,2025-11-26,CUST-0383,Jordan Patel,SMB,Latin America,Colombia,Electronics,Networking,Direct Sales,11,1106.78,0.0,133.54,Completed,4,,,,,,,
ORD-12395,2025-01-06,2025-01-15,CUST-0444,Quinn Chen,SMB,Latin America,Argentina,Furniture,Lighting,Partner,4,600.92,0.46,121.87,Pending,3,,,,,,,
ORD-12396,2025-07-21,2025-07-28,CUST-0785,,Government,Asia Pacific,India,Software,SaaS Subscriptions,Partner,14,1677.11,0.2,143.26,Completed,,,,,,missing_name,,missing
ORD-12397,2025-03-06,2025-03-18,CUST-0336,Pat Thomas,Government,Europe,Spain,Software,Support Plans,Partner,8,1004.53,0.15,11.66,Cancelled,4,,,,,,,
ORD-12398,2023-04-06,2023-04-07,CUST-0184,Blake Nguyen,SMB,Europe,United Kingdom,Electronics,Monitors,Direct Sales,9,438.27,0.06,37.24,Completed,3,,,,,,,
ORD-12399,2023-02-17,2023-02-20,CUST-0370,Jordan Chen,Government,Asia Pacific,Japan,Services,Training,Online,13,1140.53,0.14,39.15,Completed,3,,,,,,,
ORD-12400,2023-12-28,2024-01-04,CUST-0152,Pat Lopez,Government,Middle East,Qatar,Software,SaaS Subscriptions,Direct Sales,-47,1328.87,0.07,134.9,Completed,3,,,negative,,,,
ORD-12401,2023-02-13,2023-02-20,CUST-0613,Taylor Johnson,Consumer,Middle East,Qatar,Services,Consulting,Retail,31,147.57,0.09,86.77,Completed,4,,,,,,,
ORD-12402,2024-10-05,2024-10-14,CUST-0027,Sam Singh,Consumer,Europe,United Kingdom,Furniture,Lighting,Direct Sales,3,676.01,0.34,81.21,Completed,4,,,,,,,
ORD-12403,2023-04-21,2023-04-25,CUST-0583,Skyler Garcia,Consumer,Latin America,Colombia,Software,Licenses,Retail,1,1735.0,0.09,13.56,Pending,4,,,,,,,
ORD-12404,2023-01-17,2023-01-31,CUST-0271,Reese Wright,Consumer,Europe,Germany,Furniture,Desks,Online,45,1742.36,0.19,58.01,Cancelled,4,,,,,,,
ORD-12405,2024-08-06,2024-08-14,CUST-0661,Jordan King,Government,Asia Pacific,Singapore,Software,SaaS Subscriptions,Direct Sales,45,636.82,0.25,37.55,Completed,3,,,,,,,
ORD-12406,2025-08-28,2025-09-10,CUST-0713,Reese King,Enterprise,Latin America,Brazil,Software,SaaS Subscriptions,Online,41,1425.63,0.25,5.86,Completed,3,,,,,,,
ORD-12407,2023-08-28,2023-09-01,CUST-0793,Reese Martinez,SMB,Europe,Spain,Furniture,Desks,Online,21,1856.97,0.32,82.72,Returned,4,,,,,,,
ORD-12408,2023-03-27,2023-03-31,CUST-0664,Finley Garcia,SMB,Middle East,Saudi Arabia,Electronics,Networking,Retail,13,74.58,0.05,68.62,Completed,5,,,,,,,
ORD-12409,2024-05-10,2024-05-12,CUST-0389,Skyler Thomas,SMB,North America,Mexico,Furniture,Lighting,Direct Sales,47,1435.04,0.19,66.17,Completed,4,,,,,,,
ORD-12410,2024-10-13,2024-10-26,CUST-0793,Reese Martinez,SMB,Europe,United Kingdom,Electronics,Laptops,Partner,26,1713.98,0.12,121.4,Completed,4,,,,,,,
ORD-12411,2025-11-30,2025-12-02,CUST-0009,Alex Brown,Government,Asia Pacific,Australia,Furniture,Storage,Retail,40,803.72,0.24,53.65,Completed,,,,,,,,missing
ORD-12412,2023-03-31,2023-04-07,CUST-0588,Pat Lee,Consumer,North America,Canada,Furniture,Lighting,Partner,35,1733.28,0.11,41.99,Completed,1,,,,,,,
ORD-12376,2025-12-14,2025-12-24,CUST-0633,Reese Clark,Enterprise,North America,United States,Electronics,Networking,Direct Sales,4,1068.62,0.31,131.84,Completed,3,duplicate_of_ORD-12376,,,,,,
ORD-12414,2024-09-21,2024-09-23,CUST-0723,Rowan Lee,Government,Europe,Spain,Services,Installation,Online,10,750.66,0.15,20.99,Returned,4,,,,,,,
ORD-12415,2023-08-18,2023-08-20,CUST-0763,,Enterprise,Asia Pacific,India,Office Supplies,Binders,Partner,44,600.83,0.14,10.98,Completed,4,,,,,missing_name,,
ORD-12416,2024-11-16,2024-11-18,CUST-0723,,Government,Asia Pacific,Singapore,Electronics,Networking,Retail,-12,118.75,0.01,95.22,Cancelled,5,,,negative,,missing_name,,
ORD-12417,2024-02-25,2024-03-07,CUST-0775,Quinn Patel,Enterprise,Asia Pacific,Australia,Software,Licenses,Partner,3,174.15,0.21,37.69,Completed,2,,,,,,,
ORD-12151,2024-02-17,2024-02-24,CUST-0248,,Consumer,Europe,Germany,Electronics,Accessories,Online,23,385.24,0.31,134.79,Completed,4,duplicate_of_ORD-12151,,,,missing_name,,
ORD-12419,2023-12-02,2023-12-10,CUST-0715,Jordan Garcia,Government,Europe,Germany,Office Supplies,Labels,Direct Sales,15,182.86,0.34,117.43,Completed,3,,,,,,,
ORD-12420,2024-09-16,2024-09-28,CUST-0688,Jamie Patel,Government,Middle East,Colombia,Software,Licenses,Retail,11,515.15,0.31,107.01,Completed,3,,,,,,region_country_mismatch,
ORD-12421,2025-03-22,2025-04-01,CUST-0154,Riley Lee,Consumer,Latin America,Argentina,Office Supplies,Paper,Partner,27,1237.19,0.23,25.19,Completed,2,,,,,,,
ORD-12422,2023-04-07,2023-04-10,CUST-0328,Alex Johnson,Consumer,Latin America,Brazil,Electronics,Networking,Partner,4,602.96,0.1,44.6,Completed,3,,,,,,,
ORD-12423,2023-02-25,2023-03-05,CUST-0165,Jordan Young,SMB,Asia Pacific,Singapore,Software,SaaS Subscriptions,Online,23,1551.89,0.08,126.06,Pending,4,,,,,,,
ORD-12424,2024-01-15,2024-01-20,CUST-0791,Finley Anderson,SMB,Europe,France,Furniture,Lighting,Partner,5,356.45,0.19,73.74,Returned,4,,,,,,,
ORD-12425,2025-08-03,2025-08-02,CUST-0624,Sage Young,Enterprise,Middle East,Qatar,Office Supplies,Paper,Partner,3,817.07,0.19,26.63,Completed,4,,ship_before_order,,,,,
ORD-12426,2024-06-29,2024-07-08,CUST-0074,Casey Nguyen,SMB,North America,Canada,Furniture,Storage,Direct Sales,25,698.09,0.14,29.13,Completed,5,,,,,,,
ORD-12427,2025-09-17,2025-09-26,CUST-0432,Sam Brown,Consumer,Asia Pacific,Singapore,Software,Licenses,Online,38,753.78,0.05,2.48,Completed,5,,,,,,,
ORD-12428,2024-11-08,2024-11-15,CUST-0707,Jamie Hall,Consumer,Europe,Germany,Office Supplies,Binders,Retail,5,329.55,0.34,46.71,Completed,4,,,,,,,
ORD-12429,2024-07-22,2024-08-05,CUST-0324,Rowan Lee,SMB,North America,Mexico,Electronics,Networking,Direct Sales,1,749.93,0.18,86.8,Returned,4,,,,,,,
ORD-12430,2025-09-28,2025-09-29,CUST-0173,Taylor Chen,SMB,North America,United States,Software,Support Plans,Direct Sales,43,1637.25,0.06,80.84,Completed,4,,,,,,,
ORD-12431,2023-07-13,2023-07-27,CUST-0731,Jordan Lopez,SMB,Latin America,Colombia,Electronics,Accessories,Partner,36,1398.88,0.34,120.47,Completed,5,,,,,,,
ORD-12432,2024-07-31,2024-08-04,CUST-0054,Dakota Hall,Government,Europe,France,Furniture,Lighting,Direct Sales,50,540.14,0.12,59.36,Completed,5,,,,,,,
ORD-12433,2023-04-28,2023-05-04,CUST-0450,Taylor Singh,Enterprise,Middle East,Saudi Arabia,Software,SaaS Subscriptions,Online,47,1943.96,0.16,81.73,Returned,4,,,,,,,
ORD-12434,2025-10-16,2025-10-28,CUST-0730,Taylor Hall,Government,Europe,Spain,Furniture,Desks,Online,40,857.55,0.28,87.7,Returned,4,,,,,,,
ORD-12435,2024-02-05,2024-02-18,CUST-0567,Rowan Nguyen,SMB,Latin America,Colombia,Office Supplies,Binders,Retail,2,1337.34,0.31,41.04,Completed,5,,,,,,,
ORD-12436,2025-05-18,2025-05-30,CUST-0463,Drew Kim,SMB,Middle East,Qatar,Software,Support Plans,Retail,23,1859.91,0.03,97.34,Completed,2,,,,,,,
ORD-12437,2025-10-19,2025-10-23,CUST-0790,Sam Nguyen,Enterprise,Middle East,Saudi Arabia,Software,Support Plans,Direct Sales,25,736.12,0.32,44.32,Completed,5,,,,,,,
ORD-12438,2025-06-22,2025-07-05,CUST-0646,Casey Garcia,Government,Asia Pacific,Japan,Electronics,Networking,Partner,14,1644.39,0.1,41.9,Completed,4,,,,,,,
ORD-12439,2025-07-20,2025-08-02,CUST-0517,Sage Garcia,Consumer,Europe,Germany,Furniture,Chairs,Direct Sales,32,402.9,0.2,119.5,Cancelled,3,,,,,,,
ORD-12440,2023-09-04,2023-09-10,CUST-0433,Reese Patel,Enterprise,Middle East,UAE,Office Supplies,Labels,Online,40,1654.08,0.19,142.81,Completed,,,,,,,,out_of_range(-1)
ORD-12441,2024-12-12,2024-12-15,CUST-0562,Taylor Nguyen,Enterprise,Asia Pacific,Australia,Electronics,Laptops,Partner,31,1391.38,0.18,60.01,Completed,5,,,,,,,
ORD-12442,2025-09-06,2025-09-17,CUST-0463,Drew Kim,SMB,Asia Pacific,Japan,Office Supplies,Binders,Retail,6,1017.66,0.33,31.63,Completed,3,,,,,,,
ORD-12443,2025-05-05,2025-05-14,CUST-0484,Jordan Anderson,Government,North America,Mexico,Services,Consulting,Direct Sales,10,253.13,0.33,72.51,Completed,2,,,,,,,
ORD-12444,2023-07-16,2023-07-23,CUST-0687,Avery Johnson,Enterprise,Latin America,Argentina,Services,Installation,Online,28,1598.05,0.16,25.06,Returned,,,,,,,,missing
ORD-12445,2025-02-19,2025-03-05,CUST-0242,Avery Kim,SMB,Latin America,Qatar,Office Supplies,Labels,Retail,34,1096.42,0.24,59.48,Cancelled,5,,,,,,region_country_mismatch,
ORD-12446,2023-08-20,2023-08-31,CUST-0479,Pat King,SMB,Asia Pacific,Singapore,Software,SaaS Subscriptions,Online,39,799.87,0.03,25.54,Returned,,,,,,,,missing
ORD-12447,2023-07-29,2023-08-05,CUST-0348,Avery Wright,Consumer,Middle East,Qatar,Electronics,Networking,Retail,31,1358.94,0.31,49.8,Completed,2,,,,,,,
ORD-12448,2025-08-20,2025-09-03,CUST-0192,Pat Brown,Enterprise,Middle East,UAE,Services,Consulting,Online,50,1970.37,0.03,84.2,Completed,4,,,,,,,
ORD-12449,2023-08-09,2023-08-12,CUST-0523,Sage Kim,SMB,Latin America,Argentina,Electronics,Monitors,Partner,7,1878.83,0.2,120.76,Completed,4,,,,,,,
ORD-12450,2025-06-03,2025-06-05,CUST-0354,Jamie Brown,SMB,Middle East,Qatar,Furniture,Chairs,Retail,38,983.93,0.13,101.29,Completed,5,,,,,,,
ORD-12451,2023-08-23,2023-09-04,CUST-0495,,Government,Europe,France,Office Supplies,Labels,Online,5,1025.93,0.02,95.77,Returned,4,,,,,missing_name,,
ORD-10766,2024-02-06,2024-02-09,CUST-0272,Pat Garcia,Government,Europe,United Kingdom,Office Supplies,Labels,Online,28,730.82,0.27,87.07,Completed,3,duplicate_of_ORD-10766,,,,,,
ORD-12453,2023-05-28,2023-06-11,CUST-0072,Sam Garcia,SMB,Latin America,Brazil,Electronics,Monitors,Direct Sales,45,865.1,0.02,73.37,Completed,4,,,,,,,
ORD-12454,2023-01-28,2023-02-06,CUST-0212,Taylor Hall,Consumer,Europe,United Kingdom,Services,Consulting,Partner,41,248.6,0.2,80.39,Completed,5,,,,,,,
ORD-12455,2024-04-18,2024-04-20,CUST-0236,Reese Thomas,SMB,Middle East,Saudi Arabia,Furniture,Lighting,Retail,30,0.0,0.32,145.97,Completed,1,,,,zero_unit_price,,,
ORD-12456,2025-07-28,2025-08-07,CUST-0438,Jamie Thomas,SMB,Asia Pacific,Australia,Software,SaaS Subscriptions,Online,30,1062.1,0.13,55.96,Completed,5,,,,,,,
ORD-12457,2024-06-18,2024-06-23,CUST-0551,Pat Johnson,Consumer,Asia Pacific,Japan,Services,Training,Partner,11,1343.84,0.43,38.33,Completed,3,,,,,,,
ORD-12458,2023-01-03,2023-01-12,CUST-0681,Taylor Kim,Government,Latin America,Argentina,Services,Training,Retail,39,1671.05,0.28,130.07,Completed,4,,,,,,,
ORD-10485,2024-11-08,2024-11-12,CUST-0524,Blake Lee,Consumer,Middle East,UAE,Software,SaaS Subscriptions,Retail,9,554.36,0.18,121.16,Completed,5,duplicate_of_ORD-10485,,,,,,
ORD-12460,2024-02-17,2024-02-19,CUST-0430,Taylor Hall,SMB,Middle East,Qatar,Electronics,Accessories,Online,40,234.17,0.22,74.02,Completed,4,,,,,,,
ORD-12461,2023-01-29,2023-01-31,CUST-0491,Dakota Wright,SMB,Asia Pacific,India,Furniture,Storage,Retail,27,1687.38,0.32,17.9,Completed,3,,,,,,,
ORD-12462,2024-11-27,2024-12-06,CUST-0670,Sage Singh,Consumer,Middle East,Qatar,Furniture,Chairs,Partner,22,1335.42,0.32,108.49,Pending,,,,,,,,missing
ORD-12463,2024-05-16,2024-05-19,CUST-0283,Drew Nguyen,Consumer,Latin America,Colombia,Furniture,Storage,Partner,40,995.08,0.18,29.27,Completed,5,,,,,,,
ORD-12464,2024-07-13,2024-07-09,CUST-0477,Rowan Wright,Government,North America,Mexico,Software,Support Plans,Direct Sales,19,1858.73,0.13,32.69,Completed,4,,ship_before_order,,,,,
ORD-12465,2024-09-19,2024-09-20,CUST-0428,Riley Martinez,Government,Latin America,Colombia,Services,Installation,Partner,14,327.25,0.07,87.28,Completed,1,,,,,,,
ORD-12466,2023-02-04,2023-02-07,CUST-0037,Blake Singh,Government,North America,Canada,Software,Support Plans,Partner,11,1332.87,0.19,100.05,Completed,4,,,,,,,
ORD-12467,2025-06-02,2025-06-13,CUST-0278,Finley King,Enterprise,North America,Mexico,Software,Support Plans,Partner,3,1565.05,0.13,136.72,Pending,4,,,,,,,
ORD-12468,2024-08-23,2024-08-25,CUST-0398,Rowan Johnson,Consumer,Europe,Germany,Furniture,Storage,Partner,15,1643.93,0.08,61.14,Completed,5,,,,,,,
ORD-12469,2023-08-05,2023-08-07,CUST-0572,Alex Martinez,Government,Europe,United Kingdom,Furniture,Desks,Partner,10,909.48,0.21,52.74,Completed,4,,,,,,,
ORD-12470,2024-06-07,2024-06-15,CUST-0591,Drew Hall,SMB,Latin America,Argentina,Services,Installation,Partner,13,525.9,0.23,119.8,Completed,5,,,,,,,
ORD-12471,2023-01-15,2023-01-20,CUST-0468,Finley King,Government,North America,Canada,Software,Licenses,Retail,42,357.31,0.09,96.82,Completed,1,,,,,,,
ORD-12472,2023-04-16,2023-04-24,CUST-0680,Reese Johnson,Consumer,Middle East,UAE,Services,Training,Partner,25,699.15,0.29,97.7,Completed,4,,,,,,,
ORD-12473,2024-05-05,2024-05-19,CUST-0329,Jordan Chen,Consumer,Asia Pacific,India,Software,Support Plans,Retail,44,1073.17,0.25,68.73,Completed,5,,,,,,,
